duration,protocol,service,src_bytes,dst_bytes,packet_size,src_packets,dst_packets,login_attempts,attack_type
41,icmp,dns,931,2165,327,4,4,3,normal
32,udp,ssh,3685,1793,769,41,27,1,attack
49,tcp,ftp,3146,1195,878,7,41,10,attack
31,udp,ftp,1641,337,685,12,8,5,normal
33,tcp,ssh,1879,3560,755,4,8,10,attack
18,tcp,http,2955,2725,990,6,45,5,normal
26,udp,ssh,4314,2096,216,30,3,10,attack
24,tcp,ssh,1187,785,214,22,9,10,attack
42,icmp,dns,2325,2493,1114,22,7,7,attack
28,udp,dns,2517,741,556,34,12,9,attack
33,udp,dns,3398,3605,1467,13,37,7,attack
55,tcp,http,829,3250,761,27,6,6,attack
1,icmp,ssh,4234,704,324,17,26,6,attack
26,udp,dns,4301,1406,184,10,21,8,attack
27,udp,ssh,4413,215,549,2,16,5,normal
33,icmp,ftp,3507,2037,414,20,23,10,attack
59,udp,ssh,4005,2684,1134,21,25,7,attack
4,tcp,http,4002,3447,351,12,30,5,attack
12,udp,ssh,119,2124,687,47,46,8,attack
55,udp,ssh,1647,3620,999,44,7,10,attack
43,udp,ftp,2416,60,272,40,11,3,attack
12,icmp,dns,2333,1280,1173,17,4,1,normal
43,icmp,dns,2160,1505,677,46,14,0,attack
7,udp,http,1392,1449,1144,7,28,8,attack
23,udp,dns,3412,3858,1257,6,17,9,attack
22,udp,http,4072,1981,1413,36,50,5,attack
37,icmp,ftp,2819,134,392,41,4,10,attack
56,icmp,dns,3000,3739,849,6,39,6,attack
51,icmp,ssh,398,886,533,15,22,4,normal
38,icmp,ssh,2628,3472,255,15,29,7,attack
29,icmp,ssh,4115,1132,535,21,18,7,attack
35,tcp,http,2183,3954,1227,25,21,5,normal
5,icmp,dns,3121,935,1037,40,10,7,attack
28,icmp,dns,306,1156,405,17,6,3,normal
16,icmp,ftp,3022,3975,861,42,4,1,attack
35,icmp,ssh,1438,1355,266,40,9,4,attack
55,tcp,ftp,4964,1058,306,3,26,8,attack
35,tcp,ssh,2411,3061,903,45,29,7,attack
16,tcp,http,4160,3896,488,11,49,6,attack
49,icmp,ftp,523,3377,303,14,3,1,normal
24,icmp,ssh,2302,3183,867,36,3,5,attack
18,tcp,ftp,160,1420,392,47,24,1,attack
49,tcp,http,4166,3499,700,43,30,4,attack
3,icmp,ftp,344,454,455,48,49,1,attack
17,tcp,ssh,794,1770,1381,32,34,7,attack
1,udp,dns,1008,2402,511,41,26,9,attack
10,udp,http,1782,3925,413,30,7,8,attack
4,udp,ftp,3662,2914,934,8,25,8,attack
31,tcp,ftp,2680,2056,1394,33,21,7,attack
59,icmp,ftp,3441,2721,287,36,12,0,attack
16,udp,ssh,3779,3853,1428,20,31,4,attack
40,icmp,dns,4506,618,1248,26,10,8,attack
33,icmp,dns,3161,3292,1252,34,28,0,attack
36,tcp,http,294,997,695,6,36,8,attack
45,tcp,dns,1717,2365,269,25,8,7,attack
55,udp,http,2952,3511,1387,30,29,2,normal
5,tcp,http,1956,2976,433,26,17,1,normal
36,icmp,ftp,686,2705,1310,6,38,2,normal
2,icmp,dns,2548,305,538,13,33,3,normal
22,icmp,ssh,1255,816,208,9,16,8,attack
59,tcp,dns,377,1973,1237,14,7,7,attack
12,udp,dns,1413,2798,462,35,7,10,attack
43,tcp,dns,1704,3580,768,43,28,6,attack
28,udp,ftp,1680,2496,1152,5,19,5,normal
34,udp,dns,596,3188,1224,1,35,7,attack
51,tcp,ssh,1903,1673,1110,9,47,5,normal
45,icmp,dns,2417,3328,1011,21,47,4,normal
52,tcp,ssh,2492,3657,474,49,47,6,attack
33,tcp,http,4790,883,1386,21,9,9,attack
15,tcp,ftp,2674,1313,1497,28,26,5,normal
3,icmp,http,4737,1323,1116,41,11,10,attack
47,icmp,ftp,2938,1579,377,23,11,7,attack
58,tcp,ssh,3505,3891,1002,37,43,7,attack
55,tcp,http,2472,810,331,36,13,6,attack
60,udp,http,1851,3116,546,31,21,7,attack
8,tcp,ftp,449,3776,541,30,44,4,normal
46,tcp,http,2733,768,611,32,4,8,attack
22,tcp,http,2068,3113,333,48,1,0,attack
4,icmp,http,1499,847,934,9,50,2,normal
15,icmp,http,1185,1569,343,5,18,1,normal
45,udp,dns,341,2482,700,4,7,3,normal
21,tcp,http,1744,3411,741,44,29,7,attack
13,udp,http,1848,2446,613,28,50,6,attack
34,udp,dns,2722,3653,1472,33,37,1,normal
36,tcp,http,3591,958,1404,26,46,5,normal
32,icmp,dns,1421,3288,1455,13,47,2,normal
52,tcp,ftp,4892,3571,997,49,7,8,attack
21,tcp,http,2672,1234,480,17,14,5,normal
32,udp,http,3697,3615,952,1,32,4,attack
55,icmp,http,3038,532,1095,38,17,0,attack
29,tcp,http,4366,723,980,31,33,2,normal
22,icmp,ssh,2052,1504,321,24,5,3,normal
6,tcp,http,459,61,439,22,28,3,normal
11,tcp,http,4359,3687,420,37,26,1,attack
58,tcp,ftp,320,3199,1203,21,41,8,attack
48,udp,ssh,3564,3767,1073,29,37,4,attack
40,udp,ssh,3035,458,130,26,1,6,attack
6,udp,dns,2900,1408,522,28,24,4,normal
60,udp,dns,2278,1874,1446,42,22,2,attack
1,tcp,ftp,4723,1665,1255,3,24,10,attack
14,udp,dns,438,175,539,49,22,0,attack
10,icmp,http,1698,2797,510,4,34,7,attack
9,tcp,dns,1885,3200,988,45,11,6,attack
52,icmp,ftp,4938,3149,884,30,29,7,attack
13,udp,ssh,315,2450,1105,16,29,2,normal
52,tcp,http,1122,156,1461,10,3,0,normal
10,udp,ssh,4903,3982,848,40,33,3,attack
40,icmp,dns,623,3067,1096,20,5,5,normal
42,tcp,dns,4354,2704,396,34,22,3,attack
25,tcp,ssh,817,1398,1097,31,10,7,attack
29,icmp,ssh,409,3911,326,19,33,1,normal
38,udp,ftp,3318,1038,527,10,36,0,normal
53,icmp,dns,3700,788,1087,25,24,3,normal
28,icmp,ssh,789,2306,1303,39,17,4,attack
59,icmp,ssh,840,1282,856,25,26,8,attack
22,tcp,ftp,128,1315,1439,33,8,5,normal
9,udp,ssh,3138,651,774,44,32,7,attack
3,udp,ftp,4762,3859,178,2,41,2,attack
22,icmp,ftp,4307,3866,1167,10,21,2,attack
7,tcp,http,349,1572,1315,13,17,8,attack
30,udp,dns,2744,1027,553,2,26,0,normal
49,icmp,ftp,4737,470,972,48,35,7,attack
60,icmp,http,2628,3970,1158,6,16,0,normal
2,icmp,ftp,4871,3545,626,31,47,0,attack
33,icmp,ssh,465,310,535,32,18,3,normal
42,tcp,http,4362,3249,221,26,14,2,attack
7,tcp,ftp,4496,1761,1260,36,48,7,attack
37,udp,ftp,2703,2784,1294,44,33,9,attack
13,tcp,ftp,2870,2228,712,2,17,3,normal
35,tcp,ftp,1603,2896,1001,13,15,9,attack
1,tcp,dns,2912,2951,885,48,4,4,attack
57,udp,http,3939,1421,769,49,23,3,attack
11,tcp,http,1621,3706,682,24,42,8,attack
34,tcp,ftp,2168,2142,1105,47,39,9,attack
3,icmp,dns,4409,286,691,17,28,8,attack
47,tcp,ssh,2314,288,463,47,47,5,attack
45,udp,ssh,3052,3875,177,28,48,0,attack
6,icmp,ftp,111,246,108,7,9,7,attack
32,icmp,dns,3806,3868,1332,9,40,4,attack
6,udp,ssh,3269,2713,1215,32,25,0,attack
10,icmp,http,2935,1874,841,40,19,0,attack
20,tcp,dns,3132,2151,226,43,18,5,attack
38,udp,dns,4112,2285,1454,41,47,10,attack
15,tcp,dns,2506,3916,701,17,27,3,normal
15,icmp,dns,898,2827,1335,44,47,8,attack
29,icmp,ftp,916,56,1421,14,2,2,normal
55,tcp,ssh,893,1321,1225,14,46,7,attack
42,tcp,ftp,2633,522,200,28,17,0,normal
49,tcp,ftp,2561,2908,1439,42,21,2,attack
52,udp,http,1003,182,219,7,27,1,normal
14,udp,ssh,4144,3451,372,50,29,10,attack
22,icmp,dns,3456,2494,1241,28,14,1,attack
22,tcp,dns,941,535,567,23,23,9,attack
60,icmp,ssh,2980,595,1363,36,49,4,attack
36,icmp,dns,4282,2859,1002,45,44,4,attack
28,tcp,ssh,108,1055,492,45,18,0,attack
20,icmp,ftp,2787,1830,125,36,48,1,attack
39,icmp,ssh,4712,2375,1453,4,28,10,attack
36,icmp,ftp,3729,3068,356,9,11,3,attack
58,tcp,dns,2282,2494,827,9,48,1,normal
9,icmp,ftp,2291,1271,1146,37,46,1,attack
43,udp,dns,1838,3641,700,4,3,7,attack
58,tcp,dns,4928,2329,665,17,21,3,attack
9,icmp,dns,4471,2305,1288,13,25,7,attack
60,tcp,http,3606,159,142,13,38,9,attack
56,udp,ssh,1364,2000,952,35,10,7,attack
35,tcp,ssh,3620,3874,956,18,19,9,attack
13,udp,ftp,4533,1683,260,38,11,9,attack
34,udp,http,1615,3717,1275,29,40,8,attack
31,tcp,ssh,1452,3530,587,47,20,2,attack
51,tcp,dns,2396,3168,757,44,34,0,attack
48,udp,ssh,3419,2448,351,38,34,7,attack
3,tcp,dns,2909,3660,1294,9,2,4,normal
41,tcp,ftp,4617,3344,805,23,1,5,attack
48,icmp,dns,1391,2831,174,21,26,4,normal
5,udp,http,3492,1409,315,13,13,6,attack
58,udp,ftp,2652,485,822,5,31,0,normal
39,tcp,ssh,1101,2354,769,27,23,1,normal
13,udp,ftp,674,459,478,5,35,8,attack
29,tcp,ftp,3332,771,702,39,4,0,attack
37,tcp,ssh,596,507,475,16,40,6,attack
32,icmp,dns,1987,3010,1354,8,22,5,normal
30,tcp,ssh,427,654,434,18,16,2,normal
58,udp,http,2861,561,133,28,43,4,normal
52,udp,ssh,1148,1439,622,19,22,3,normal
31,tcp,http,2375,2832,1317,13,29,10,attack
14,tcp,ssh,632,794,393,22,23,2,normal
33,udp,ftp,3725,3839,259,46,2,2,attack
47,icmp,ssh,2271,1924,718,41,43,5,attack
25,udp,dns,2016,2770,1054,18,3,2,normal
33,tcp,ftp,114,1116,455,27,2,6,attack
33,tcp,http,1891,1643,1363,32,3,6,attack
16,tcp,http,3672,566,898,24,30,7,attack
26,tcp,http,3517,3757,1257,33,29,9,attack
52,udp,ftp,3051,1459,102,46,22,2,attack
40,icmp,dns,4073,1573,1311,35,12,6,attack
60,udp,ssh,813,2917,940,12,24,0,normal
19,icmp,ftp,527,2376,1387,5,19,2,normal
15,udp,ftp,4151,408,653,48,23,10,attack
16,tcp,dns,4454,2936,1021,36,1,3,attack
3,icmp,ftp,1743,1675,285,44,10,10,attack
44,icmp,ssh,2264,2514,161,33,19,7,attack
17,icmp,http,2204,2672,267,23,32,5,normal
1,udp,ftp,4276,1368,1003,43,4,5,attack
47,icmp,ftp,1628,947,831,19,36,6,attack
55,tcp,http,3497,922,702,15,49,10,attack
10,udp,http,898,1807,901,14,35,10,attack
42,udp,ftp,3343,2512,371,18,17,8,attack
54,udp,ftp,164,3549,1076,8,4,1,normal
58,udp,ftp,4831,1527,1097,14,43,9,attack
36,tcp,http,4413,1078,1211,35,19,9,attack
1,icmp,ssh,4475,3599,265,21,44,10,attack
33,tcp,ftp,4815,1718,568,44,38,10,attack
19,udp,ftp,3118,1282,360,24,43,0,normal
43,icmp,http,4561,1906,417,1,44,7,attack
33,icmp,ssh,4190,3620,402,41,6,10,attack
10,udp,ftp,4403,1720,760,46,39,8,attack
7,icmp,ftp,3056,567,234,33,50,1,normal
46,udp,http,3479,3562,1272,7,8,7,attack
35,tcp,ssh,263,1022,1276,17,17,10,attack
50,icmp,ftp,4993,107,898,33,10,9,attack
15,icmp,ssh,1046,3558,1436,50,19,3,attack
46,udp,ftp,1387,1987,1261,50,16,8,attack
20,tcp,http,3175,3450,1146,14,13,10,attack
47,tcp,ftp,3216,2693,1034,32,47,6,attack
4,udp,http,2892,1421,494,28,8,2,normal
50,icmp,ftp,343,3472,615,13,26,10,attack
10,icmp,ssh,4415,3622,160,4,31,2,attack
55,icmp,ssh,1624,3740,338,47,7,2,attack
48,udp,ftp,4856,956,799,12,44,1,normal
11,udp,ftp,4227,691,1057,21,22,8,attack
15,tcp,dns,3221,1960,990,38,13,4,attack
1,tcp,http,431,1337,598,33,12,10,attack
20,udp,ssh,1934,3379,830,43,10,7,attack
6,icmp,ssh,2773,751,715,11,45,3,normal
56,tcp,ssh,1747,3372,365,47,1,1,attack
23,tcp,ftp,2531,984,625,14,20,2,normal
27,udp,dns,4546,1067,953,1,19,7,attack
25,udp,ftp,4947,595,788,14,49,8,attack
9,udp,ftp,4186,1708,1107,2,29,9,attack
26,tcp,dns,999,2031,181,34,44,4,normal
44,udp,http,674,2448,550,4,44,0,normal
12,tcp,ftp,1604,1460,1488,41,36,3,attack
53,udp,ftp,889,644,964,27,38,7,attack
18,udp,ssh,1208,993,638,43,30,8,attack
14,icmp,ssh,3695,541,234,8,31,2,normal
35,icmp,http,634,1346,655,33,37,9,attack
29,icmp,http,1259,3815,117,32,39,10,attack
26,udp,http,610,280,794,7,49,10,attack
58,tcp,ssh,1837,3275,933,34,50,7,attack
60,icmp,ftp,2609,1908,283,40,19,9,attack
35,icmp,dns,3032,3387,797,10,49,5,attack
7,udp,ftp,4809,2746,1389,4,48,3,attack
46,icmp,http,4306,1924,1467,9,27,3,normal
48,tcp,ssh,1331,772,493,7,50,2,normal
29,udp,dns,4336,3566,1363,5,35,8,attack
34,tcp,ssh,3550,3197,1088,15,50,2,attack
20,tcp,http,4341,720,415,30,25,0,normal
9,icmp,http,1942,2339,450,7,40,6,attack
5,tcp,http,3913,2827,610,21,41,8,attack
20,udp,dns,723,1666,783,18,12,1,normal
24,icmp,dns,4564,847,588,34,36,1,normal
29,tcp,dns,320,815,1498,4,6,10,attack
58,icmp,http,3847,1197,1045,43,13,5,attack
35,tcp,http,1220,347,358,38,44,5,attack
14,icmp,http,3068,3230,1346,46,45,4,attack
3,icmp,ssh,1527,2114,884,31,26,8,attack
1,udp,ssh,1605,1938,130,3,20,6,attack
47,tcp,http,3879,3757,609,20,17,5,attack
58,tcp,dns,4943,3801,274,21,34,8,attack
55,icmp,ssh,3798,962,493,22,11,10,attack
55,udp,dns,848,525,1179,22,21,2,normal
57,tcp,dns,2988,2465,1406,39,5,4,attack
8,udp,ftp,4086,785,966,23,13,8,attack
4,icmp,dns,4636,2790,671,50,32,2,attack
44,tcp,http,2042,3071,647,41,13,1,attack
5,udp,ssh,652,1718,785,50,3,5,attack
60,tcp,dns,1296,3303,812,31,37,5,normal
43,udp,http,3804,789,1179,23,32,6,attack
57,icmp,http,4970,3302,223,9,28,3,attack
43,tcp,dns,564,930,1456,18,42,4,normal
30,tcp,ssh,2492,3580,1360,42,30,6,attack
18,udp,ftp,1000,3674,866,20,23,4,normal
55,icmp,http,4235,1056,627,2,11,10,attack
2,icmp,ftp,4625,388,770,37,44,8,attack
59,tcp,ssh,2774,3348,1097,20,47,2,normal
32,tcp,ssh,867,1419,163,48,42,0,attack
37,udp,ftp,4515,2169,153,29,18,8,attack
18,tcp,dns,354,524,1275,48,8,5,attack
55,tcp,ftp,3531,1911,801,15,27,6,attack
20,udp,dns,1891,2255,465,35,4,9,attack
8,icmp,ftp,1094,3412,117,21,10,10,attack
4,tcp,ssh,1258,2656,986,30,16,8,attack
20,icmp,ftp,4647,899,242,45,31,4,attack
32,tcp,http,4488,391,1437,43,33,9,attack
37,icmp,ftp,2415,622,835,11,13,9,attack
59,udp,ssh,3890,3271,1421,49,36,1,attack
53,tcp,ssh,2173,525,378,13,43,5,normal
33,tcp,ssh,1748,1220,529,26,20,8,attack
21,tcp,ssh,4411,2689,242,23,27,1,attack
35,icmp,dns,2252,1280,781,6,1,0,normal
53,udp,dns,3999,2669,1128,37,41,10,attack
39,udp,ftp,3729,1164,1251,21,31,5,normal
38,tcp,ftp,1724,3221,422,4,5,2,normal
3,tcp,ssh,3557,2614,686,37,20,3,attack
43,icmp,http,4246,3837,198,15,12,6,attack
30,tcp,ftp,2523,3602,1463,16,26,4,normal
37,icmp,dns,2722,3287,318,26,31,7,attack
4,icmp,ssh,4734,2644,394,1,18,8,attack
36,icmp,ssh,4735,1027,296,24,20,9,attack
13,icmp,ftp,263,1901,1330,6,42,2,normal
24,tcp,dns,4084,3563,407,30,44,2,attack
48,udp,ssh,3401,2803,438,17,30,6,attack
9,icmp,ssh,572,3918,1093,32,33,7,attack
13,udp,ftp,2230,970,791,31,44,8,attack
57,udp,ftp,2654,1867,382,3,18,8,attack
7,udp,http,1984,1914,781,21,49,7,attack
47,tcp,dns,895,1480,587,13,37,2,normal
33,tcp,dns,3866,1224,1179,49,17,2,attack
36,icmp,ftp,1841,3360,1310,5,42,1,normal
45,udp,ftp,185,880,664,41,48,6,attack
47,tcp,dns,4019,985,340,40,3,7,attack
42,icmp,ssh,3517,283,637,42,9,0,attack
13,tcp,ssh,598,477,806,31,36,9,attack
17,udp,ftp,2285,1682,337,24,44,8,attack
38,icmp,ssh,1980,3025,1443,7,38,4,normal
5,tcp,dns,908,1054,649,24,34,1,normal
23,udp,dns,2547,2992,447,37,20,3,attack
14,tcp,dns,3150,2504,380,8,19,6,attack
9,udp,http,3920,1669,857,39,30,9,attack
7,icmp,http,4561,2582,722,35,47,9,attack
7,tcp,ftp,1932,1778,667,42,49,10,attack
12,icmp,ftp,3535,1430,1082,33,2,6,attack
28,icmp,http,4601,3265,1389,16,11,9,attack
12,udp,http,2274,1665,1271,19,4,4,normal
39,udp,ssh,3291,3642,680,27,39,3,attack
56,udp,dns,2269,2210,310,32,30,2,normal
37,icmp,dns,2877,2067,906,40,34,6,attack
38,udp,ssh,2628,542,271,11,26,10,attack
52,tcp,dns,2377,1594,101,3,36,5,normal
38,udp,ssh,4962,1392,1331,16,32,3,normal
35,icmp,http,1719,155,762,43,12,7,attack
46,tcp,ssh,4533,455,959,49,43,2,attack
16,icmp,ssh,3274,1648,1478,23,46,1,normal
5,udp,http,2957,674,219,48,48,5,attack
5,tcp,dns,3550,2743,921,33,22,1,attack
10,tcp,http,2658,181,636,17,27,3,normal
3,udp,http,720,2039,280,38,26,6,attack
8,udp,ftp,3620,2135,519,1,21,5,attack
25,tcp,ssh,2620,2977,1173,48,13,3,attack
49,tcp,dns,3893,860,1460,2,44,9,attack
39,icmp,ssh,4016,80,382,20,49,2,normal
49,icmp,ftp,1590,3518,133,44,28,9,attack
26,tcp,http,3575,1866,1277,35,27,9,attack
6,tcp,dns,3803,3835,690,29,19,4,attack
6,tcp,ftp,4060,866,115,35,32,7,attack
43,udp,dns,3112,94,1128,3,27,7,attack
15,udp,ssh,2383,3176,101,41,37,2,attack
7,udp,ssh,1950,2455,222,18,29,7,attack
27,icmp,dns,811,536,593,15,37,2,normal
38,tcp,ftp,3019,2738,1322,5,39,0,attack
34,icmp,http,4861,2468,649,37,17,6,attack
5,tcp,http,1086,3559,345,39,23,6,attack
32,tcp,http,990,1232,456,50,21,2,attack
17,udp,dns,1303,1222,1076,22,18,10,attack
53,icmp,ftp,2543,3889,1353,34,8,2,normal
60,tcp,dns,2009,258,330,26,8,0,normal
30,udp,http,1793,1852,832,49,24,8,attack
35,tcp,ftp,180,2004,1254,6,46,4,normal
17,icmp,dns,4771,2156,719,27,33,0,attack
56,tcp,ftp,998,3221,135,4,20,9,attack
25,icmp,dns,2018,1698,646,47,23,6,attack
22,tcp,ssh,2515,1062,1237,22,22,7,attack
15,icmp,http,4967,2056,1416,29,41,3,attack
36,icmp,http,526,1811,416,36,46,9,attack
13,tcp,ssh,1542,3599,1414,10,33,8,attack
26,icmp,http,1276,3578,190,26,10,10,attack
19,icmp,ssh,1571,1601,732,37,39,7,attack
7,icmp,ftp,228,3247,331,23,1,4,normal
23,tcp,ftp,358,839,764,3,16,8,attack
19,tcp,http,185,1701,914,22,31,8,attack
34,tcp,ssh,4788,667,769,12,1,6,attack
12,tcp,ftp,1743,1906,218,14,32,3,normal
52,icmp,http,3289,159,482,3,37,6,attack
43,udp,ssh,783,1892,532,31,21,1,normal
20,icmp,dns,650,3065,1399,34,11,4,normal
38,tcp,ftp,4555,2537,1150,38,41,5,attack
14,icmp,ftp,166,846,1266,17,50,1,normal
42,icmp,dns,4195,612,703,2,17,3,normal
31,udp,ssh,3685,3162,1414,11,12,2,attack
2,tcp,ssh,4946,2459,1020,27,34,2,attack
22,icmp,dns,3573,129,910,12,44,1,normal
59,icmp,dns,339,1365,263,9,20,0,normal
56,udp,dns,4198,1038,171,23,24,8,attack
46,tcp,http,3737,1903,1392,30,34,0,normal
59,tcp,http,1827,255,1366,3,1,4,normal
39,tcp,http,3742,3807,239,50,26,1,attack
33,icmp,ftp,4545,652,1107,24,33,10,attack
13,udp,ssh,2976,3003,1482,18,4,1,normal
16,tcp,ssh,483,3894,1065,1,14,4,normal
2,udp,ftp,3020,2482,1002,12,26,0,attack
41,udp,ftp,1569,184,1214,28,20,7,attack
28,udp,dns,1116,168,360,5,30,9,attack
3,udp,http,1155,1873,223,17,49,0,normal
21,tcp,ssh,3519,1176,1343,38,22,2,attack
8,tcp,ssh,2691,1137,495,4,3,8,attack
7,udp,ssh,1298,2902,357,43,10,9,attack
11,udp,http,3732,2911,1082,25,41,9,attack
57,tcp,http,4213,2488,408,17,5,4,attack
5,icmp,ftp,4125,3765,832,36,23,10,attack
42,udp,dns,2290,1646,499,29,45,8,attack
27,udp,dns,3034,563,982,42,32,7,attack
38,icmp,ssh,2110,273,831,29,49,2,normal
41,icmp,dns,3348,1290,879,42,47,2,attack
8,tcp,ssh,3697,3712,805,37,15,6,attack
32,udp,http,635,2182,771,2,37,10,attack
53,udp,ftp,4201,3905,1429,11,24,2,attack
55,tcp,http,2417,1332,424,12,15,2,normal
60,icmp,ssh,2073,148,527,26,11,4,normal
24,tcp,ftp,1765,1440,127,34,26,8,attack
51,icmp,ftp,3634,1246,981,22,24,2,normal
53,icmp,ftp,2870,408,617,4,39,0,normal
34,udp,http,3915,3289,1207,48,43,3,attack
20,udp,ftp,310,1770,1443,7,9,10,attack
1,tcp,dns,2083,139,1347,8,4,10,attack
9,udp,dns,632,1037,1292,33,6,0,normal
43,icmp,ftp,4103,2812,801,11,37,3,attack
46,icmp,dns,4546,2529,151,3,25,2,attack
13,tcp,dns,4079,564,1472,27,4,2,normal
20,udp,ssh,4736,3317,639,13,27,2,attack
45,udp,ftp,359,3841,327,18,47,8,attack
28,icmp,ftp,4045,1491,891,45,49,0,attack
35,icmp,dns,1690,1667,638,36,4,10,attack
14,udp,ssh,906,113,619,4,12,9,attack
16,udp,ssh,4565,2252,855,22,37,8,attack
24,icmp,http,319,3742,1396,32,35,7,attack
7,udp,ftp,737,2738,841,41,44,5,attack
13,icmp,http,889,3459,834,5,32,6,attack
29,tcp,ssh,2588,2808,1468,38,11,6,attack
6,icmp,http,490,2562,1001,41,4,9,attack
5,icmp,ftp,2834,2273,988,28,47,3,normal
22,udp,http,4402,3517,211,27,28,1,attack
19,icmp,http,683,1959,1103,16,13,9,attack
54,udp,ssh,870,3540,267,37,12,9,attack
1,tcp,ftp,1295,3027,465,40,41,0,attack
1,udp,ssh,1198,1419,961,2,13,10,attack
17,tcp,ssh,2411,960,192,23,35,0,normal
11,icmp,http,540,3267,576,10,35,3,normal
53,udp,ftp,4786,2191,1463,6,46,1,attack
32,icmp,dns,3522,2652,1470,23,4,3,attack
25,icmp,http,3339,3721,608,32,3,5,attack
56,tcp,dns,2277,2134,375,29,18,8,attack
50,udp,http,4175,521,673,38,48,10,attack
44,tcp,ssh,4303,1831,889,30,12,7,attack
3,icmp,ssh,955,3096,648,37,21,7,attack
12,icmp,ssh,676,284,837,1,22,10,attack
10,tcp,ssh,4790,698,983,42,29,5,attack
23,icmp,ssh,4787,837,773,10,28,10,attack
27,tcp,dns,3194,3362,1017,11,50,8,attack
1,udp,dns,3680,3529,285,3,50,10,attack
43,icmp,dns,3795,3772,926,2,19,3,attack
4,udp,dns,947,1811,302,3,43,3,normal
54,icmp,ftp,3205,3640,1497,40,50,0,attack
11,udp,ftp,3158,3510,625,20,20,9,attack
15,icmp,ssh,816,2467,1188,28,45,2,normal
8,tcp,http,4420,1941,252,44,15,8,attack
41,tcp,http,3169,346,1335,43,15,8,attack
27,icmp,http,4594,1259,583,20,29,7,attack
18,udp,ssh,1675,1173,600,34,41,2,normal
14,icmp,http,3388,2635,1266,23,12,4,attack
31,icmp,ssh,2404,881,540,36,24,4,attack
19,icmp,http,1734,1411,1013,26,4,8,attack
23,icmp,ftp,4432,793,883,26,48,8,attack
24,udp,http,3225,1495,135,43,23,9,attack
48,udp,ftp,3258,654,694,5,36,8,attack
7,icmp,http,2483,3669,859,10,30,10,attack
60,tcp,ssh,1922,1905,1464,8,47,3,normal
15,udp,ftp,1581,1074,1111,15,37,6,attack
35,udp,ssh,4455,3863,140,43,48,9,attack
4,tcp,dns,718,485,1391,10,27,3,normal
26,udp,dns,4781,1321,579,25,49,5,normal
4,udp,ssh,4171,3543,1340,4,29,8,attack
42,icmp,http,2651,269,995,14,15,10,attack
19,tcp,dns,3192,3428,143,1,41,7,attack
3,tcp,ssh,2850,334,1364,7,46,3,normal
55,tcp,dns,1824,1368,1005,39,9,7,attack
14,tcp,http,2023,833,449,20,40,6,attack
40,udp,http,2385,2817,1446,46,6,8,attack
28,icmp,dns,4942,1879,598,43,43,2,attack
1,udp,http,1249,1931,1229,26,37,10,attack
56,icmp,ftp,1348,659,1148,44,42,5,attack
41,icmp,ssh,4090,913,1005,39,5,4,attack
36,tcp,http,4305,482,838,33,30,3,normal
41,icmp,http,2308,1868,114,39,20,7,attack
14,tcp,ftp,1825,156,1364,26,36,7,attack
27,icmp,dns,3201,2439,970,14,32,4,attack
59,icmp,ssh,3452,3954,1108,47,45,1,attack
53,udp,ftp,1836,1636,1260,1,46,9,attack
4,icmp,dns,2434,1932,354,40,36,3,attack
6,icmp,ftp,1868,2835,680,1,24,1,normal
20,udp,ssh,4801,3055,152,35,9,3,attack
9,tcp,dns,2294,487,1369,42,11,9,attack
1,udp,ssh,2355,2497,672,28,43,1,normal
24,udp,ssh,3891,3970,1117,14,27,5,attack
24,icmp,ssh,4739,3591,518,9,44,1,attack
20,udp,ftp,402,449,1078,7,44,7,attack
15,tcp,ssh,4038,154,1139,25,36,5,normal
9,icmp,http,4368,1716,112,49,20,3,attack
40,icmp,http,3196,3856,142,3,25,10,attack
55,tcp,http,449,2659,815,12,42,4,normal
9,icmp,ssh,623,2594,510,17,16,2,normal
46,tcp,dns,2125,1415,341,12,11,8,attack
49,icmp,ftp,1478,3107,1342,29,22,9,attack
58,udp,http,1904,1668,982,28,2,2,normal
51,icmp,ssh,3866,936,1351,13,20,3,normal
30,icmp,ftp,3171,2317,207,11,22,7,attack
25,udp,dns,3974,549,663,25,18,0,normal
17,tcp,dns,700,1359,1022,20,40,7,attack
39,tcp,ssh,4484,2372,348,36,38,6,attack
9,tcp,http,4393,1014,196,17,12,0,normal
33,tcp,http,2509,906,325,34,25,10,attack
1,tcp,http,4785,3429,1114,13,44,8,attack
43,tcp,ssh,2101,2483,1271,9,30,5,normal
37,udp,ssh,2411,2349,673,48,25,10,attack
41,udp,ssh,2534,937,669,29,3,9,attack
13,tcp,http,1529,3562,750,9,26,0,normal
43,icmp,http,118,1462,1240,46,24,2,attack
58,udp,dns,3982,2554,100,48,2,0,attack
7,tcp,ssh,1871,104,320,8,13,7,attack
6,icmp,http,3425,3167,1212,19,24,10,attack
30,udp,http,1309,2169,823,25,10,9,attack
23,udp,ssh,894,3862,1413,42,5,2,attack
57,udp,ftp,397,2866,442,31,25,2,normal
2,icmp,ftp,4298,3933,653,44,27,6,attack
28,icmp,ssh,1244,1617,974,31,49,9,attack
17,tcp,ssh,1125,1578,753,12,19,1,normal
10,udp,dns,2651,1622,1495,27,6,6,attack
31,icmp,ssh,4588,2713,903,28,42,6,attack
14,tcp,ftp,1577,2578,706,24,20,9,attack
